class,cap.diameter,cap.shape,cap.surface,cap.color,does.bruise.or.bleed,gill.attachment,gill.spacing,gill.color,stem.height,stem.width,stem.root,stem.surface,stem.color,veil.type,veil.color,has.ring,ring.type,spore.print.color,habitat,season
poisonous,123.9,convex,NA,gray,f,e,,w,108.6,14.34,,,w,u,w,t,g,,Woods,Autumn
poisonous,128.4,convex,NA,gray,f,e,,w,110.2,13.64,,,w,u,w,t,g,,Woods,Summer
poisonous,135.9,flat,NA,gray,f,e,,w,108.5,14.96,,,w,u,w,t,g,,Woods,Autumn
poisonous,132.2,flat,NA,brown,f,e,,w,113.5,17.71,,,w,u,w,t,g,,Woods,Summer
poisonous,127.4,flat,NA,gray,f,e,,w,111.6,14.64,,,w,u,w,t,g,,Woods,Autumn
poisonous,135.9,convex,NA,brown,f,e,,w,114.5,18.2,,,w,u,w,t,e,,Woods,Summer
poisonous,107.6,convex,NA,brown,f,e,,w,108.4,14.69,,,w,u,w,t,e,,Woods,Autumn
poisonous,134,flat,NA,gray,f,e,,w,108.5,15.4,,,w,u,w,t,g,,Woods,Summer
edible,104.2,flat,NA,brown,t,,,w,115,17.75,b,,w,u,w,t,g,,Woods,Autumn
edible,95.9,flat,NA,brown,t,,,w,98.7,14.71,b,,w,u,w,t,g,,Woods,Summer
edible,91,flat,NA,brown,t,,,w,114.5,20.24,b,,w,u,w,t,g,,Woods,Autumn
edible,88.6,convex,NA,brown,t,,,w,112.5,14.37,b,,w,u,w,t,g,,Woods,Summer
edible,95.9,convex,NA,brown,t,,,w,78.2,15.06,b,,w,u,w,t,g,,Woods,Summer
edible,84,convex,NA,brown,t,,,w,86.6,13.02,b,,w,u,w,t,g,,Woods,Summer
edible,105,flat,NA,brown,t,,,w,133.5,20.89,b,,w,u,w,t,g,,Woods,Summer
edible,76.8,flat,NA,brown,t,,,w,100.7,15.26,b,,w,u,w,t,g,,Woods,Autumn
edible,73,flat,NA,brown,t,,,w,89.7,13.82,b,,w,u,w,t,g,,Woods,Autumn
edible,90.3,convex,NA,brown,t,,,w,124.2,17.95,b,,w,u,w,t,g,,Woods,Summer
edible,91,flat,NA,brown,t,,,w,116.6,17.84,b,,w,u,w,t,g,,Woods,Autumn
edible,88.4,convex,NA,brown,t,,,w,108.7,16.99,b,,w,u,w,t,g,,Woods,Autumn
edible,105.5,convex,NA,brown,t,,,w,118.1,21.48,b,,w,u,w,t,g,,Woods,Summer
edible,94,flat,NA,brown,t,,,w,102.3,16.39,b,,w,u,w,t,g,,Woods,Summer
edible,93,flat,NA,brown,t,,,w,108.5,16.21,b,,w,u,w,t,g,,Woods,Summer
edible,102.4,convex,NA,brown,t,,,w,122,17.59,b,,w,u,w,t,g,,Woods,Autumn
edible,115.5,convex,NA,brown,t,,,w,130.3,19.21,b,,w,u,w,t,g,,Woods,Summer
edible,113.1,convex,NA,brown,t,,,w,119.2,17.81,b,,w,u,w,t,g,,Woods,Autumn
edible,85.8,flat,NA,brown,t,,,w,99.8,12.63,b,,w,u,w,t,g,,Woods,Summer
edible,78.2,flat,NA,brown,t,,,w,93.6,15.41,b,,w,u,w,t,g,,Woods,Summer
edible,71.7,convex,NA,brown,t,,,w,90.4,17.24,b,,w,u,w,t,g,,Woods,Summer
edible,54.9,convex,NA,brown,t,,,w,88.1,15.5,b,,w,u,w,t,g,,Woods,Autumn
edible,89.2,flat,NA,brown,t,,,w,108,14.94,b,,w,u,w,t,g,,Woods,Autumn
edible,101.5,convex,NA,brown,t,,,w,126.1,15.4,b,,w,u,w,t,g,,Woods,Autumn
edible,125.6,flat,NA,brown,t,,,w,121.9,19.44,b,,w,u,w,t,g,,Woods,Autumn
edible,81.2,convex,NA,brown,t,,,w,102.6,17.61,b,,w,u,w,t,g,,Woods,Autumn
edible,100.9,flat,NA,brown,t,,,w,121.6,15.8,b,,w,u,w,t,g,,Woods,Summer
edible,99.9,convex,NA,brown,t,,,w,128.6,20.95,b,,w,u,w,t,g,,Woods,Summer
edible,108.2,convex,NA,brown,t,,,w,99.9,15.64,b,,w,u,w,t,g,,Woods,Summer
edible,109.6,flat,NA,brown,t,,,w,120.1,22.12,b,,w,u,w,t,g,,Woods,Summer
edible,92.5,flat,NA,brown,t,,,w,117,17.18,b,,w,u,w,t,g,,Woods,Summer
edible,105,convex,NA,brown,t,,,w,130.7,21.08,b,,w,u,w,t,g,,Woods,Summer
edible,106.2,flat,NA,brown,t,,,w,101.2,14.59,b,,w,u,w,t,g,,Woods,Summer
edible,115.3,flat,NA,brown,t,,,w,125.7,20.5,b,,w,u,w,t,g,,Woods,Summer
edible,82.8,convex,NA,brown,t,,,w,122.4,20.37,b,,w,u,w,t,g,,Woods,Summer
edible,92.1,convex,NA,brown,t,,,w,104.5,15.13,b,,w,u,w,t,g,,Woods,Summer
edible,104.7,convex,NA,brown,t,,,w,90,13.51,b,,w,u,w,t,g,,Woods,Summer
edible,95.9,flat,NA,brown,t,,,w,119.3,20.46,b,,w,u,w,t,g,,Woods,Autumn
edible,101,flat,NA,brown,t,,,w,102.4,15.1,b,,w,u,w,t,g,,Woods,Summer
edible,96.7,flat,NA,brown,t,,,w,111,16.54,b,,w,u,w,t,g,,Woods,Autumn
edible,113.4,flat,NA,brown,t,,,w,116.6,18.23,b,,w,u,w,t,g,,Woods,Autumn
edible,116.8,convex,NA,brown,t,,,w,119.5,16.69,b,,w,u,w,t,g,,Woods,Autumn
edible,115.5,flat,NA,brown,t,,,w,100.6,15.33,b,,w,u,w,t,g,,Woods,Summer
edible,75.1,flat,NA,brown,t,,,w,100.9,13.45,b,,w,u,w,t,g,,Woods,Summer
edible,92,convex,NA,brown,t,,,w,102.2,13.14,b,,w,u,w,t,g,,Woods,Summer
edible,125.9,convex,NA,brown,t,,,w,123.3,15.4,b,,w,u,w,t,g,,Woods,Summer
edible,120.9,flat,NA,brown,t,,,w,111.5,15.99,b,,w,u,w,t,g,,Woods,Autumn
edible,70.2,convex,NA,brown,t,,,w,83.3,11.93,b,,w,u,w,t,g,,Woods,Summer
edible,93.9,flat,NA,brown,t,,,w,90.4,16.26,b,,w,u,w,t,g,,Woods,Summer
edible,77.8,convex,NA,brown,t,,,w,92.1,16.56,b,,w,u,w,t,g,,Woods,Summer
edible,91.3,convex,NA,brown,t,,,w,99.8,14.84,b,,w,u,w,t,g,,Woods,Autumn
edible,120.9,flat,NA,brown,t,,,w,131.3,23.58,b,,w,u,w,t,g,,Woods,Summer
edible,115.7,convex,NA,brown,t,,,w,119.7,18.65,b,,w,u,w,t,g,,Woods,Autumn
edible,109.1,convex,NA,brown,t,,,w,121.1,17.8,b,,w,u,w,t,g,,Woods,Summer
edible,102.7,flat,NA,brown,t,,,w,105.7,20.4,b,,w,u,w,t,g,,Woods,Autumn
edible,96.2,flat,NA,brown,t,,,w,131.9,21.09,b,,w,u,w,t,g,,Woods,Autumn
edible,128,convex,NA,brown,t,,,w,119.5,18,b,,w,u,w,t,g,,Woods,Summer
edible,131,flat,NA,brown,t,,,w,110.9,19.85,b,,w,u,w,t,g,,Woods,Autumn
edible,101.9,convex,NA,brown,t,,,w,122.8,17.55,b,,w,u,w,t,g,,Woods,Autumn
edible,101.4,convex,NA,brown,t,,,w,111.3,19.5,b,,w,u,w,t,g,,Woods,Autumn
edible,70.1,flat,NA,brown,t,,,w,97.6,13.35,b,,w,u,w,t,g,,Woods,Autumn
edible,67.6,flat,NA,brown,t,,,w,79,15.25,b,,w,u,w,t,g,,Woods,Summer
edible,69.3,flat,NA,brown,t,,,w,91.4,16.09,b,,w,u,w,t,g,,Woods,Summer
edible,91.7,convex,NA,brown,t,,,w,104.8,15.62,b,,w,u,w,t,g,,Woods,Autumn
edible,111.7,flat,NA,brown,t,,,w,122.3,17.71,b,,w,u,w,t,g,,Woods,Autumn
edible,110.5,convex,NA,brown,t,,,w,103.1,15.87,b,,w,u,w,t,g,,Woods,Autumn
edible,86.7,convex,NA,brown,t,,,w,127.2,16.1,b,,w,u,w,t,g,,Woods,Summer
edible,65.4,convex,NA,brown,t,,,w,95.3,13.56,b,,w,u,w,t,g,,Woods,Summer
edible,129.9,flat,NA,brown,t,,,w,120.3,18.19,b,,w,u,w,t,g,,Woods,Summer
edible,101.7,convex,NA,brown,t,,,w,121.9,19.17,b,,w,u,w,t,g,,Woods,Autumn
edible,85.8,convex,NA,brown,t,,,w,108,15.71,b,,w,u,w,t,g,,Woods,Autumn
edible,106.5,convex,NA,brown,t,,,w,125.1,18.41,b,,w,u,w,t,g,,Woods,Autumn
edible,107.5,flat,NA,brown,t,,,w,103.8,20.49,b,,w,u,w,t,g,,Woods,Summer
edible,107.2,convex,NA,brown,t,,,w,117.2,20.78,b,,w,u,w,t,g,,Woods,Summer
edible,103,flat,NA,brown,t,,,w,117.5,13.68,b,,w,u,w,t,g,,Woods,Summer
edible,92.1,convex,NA,brown,t,,,w,111.2,18.17,b,,w,u,w,t,g,,Woods,Summer
edible,68.2,flat,NA,brown,t,,,w,85.7,11.02,b,,w,u,w,t,g,,Woods,Autumn
edible,93.6,convex,NA,brown,t,,,w,122.7,19.99,b,,w,u,w,t,g,,Woods,Autumn
edible,80.5,flat,NA,brown,t,,,w,114,17.26,b,,w,u,w,t,g,,Woods,Autumn
edible,83.9,convex,NA,brown,t,,,w,123.3,19.25,b,,w,u,w,t,g,,Woods,Summer
edible,76.4,convex,NA,brown,t,,,w,88.5,10.55,b,,w,u,w,t,g,,Woods,Autumn
edible,105,flat,NA,brown,t,,,w,141.7,22.11,b,,w,u,w,t,g,,Woods,Autumn
edible,84.3,flat,NA,brown,t,,,w,101.8,15.75,b,,w,u,w,t,g,,Woods,Autumn
edible,93.5,flat,NA,brown,t,,,w,128.2,21.49,b,,w,u,w,t,g,,Woods,Summer
edible,96.1,flat,NA,brown,t,,,w,112.7,18.89,b,,w,u,w,t,g,,Woods,Summer
edible,123.4,flat,NA,brown,t,,,w,125.2,20.09,b,,w,u,w,t,g,,Woods,Autumn
edible,82,convex,NA,brown,t,,,w,111.2,19.51,b,,w,u,w,t,g,,Woods,Autumn
edible,100.1,convex,NA,brown,t,,,w,144.1,21.06,b,,w,u,w,t,g,,Woods,Summer
edible,114,convex,NA,brown,t,,,w,98.4,17.04,b,,w,u,w,t,g,,Woods,Autumn
edible,91.1,convex,NA,brown,t,,,w,129.9,19.27,b,,w,u,w,t,g,,Woods,Summer
edible,108.5,convex,NA,brown,t,,,w,123.6,19.14,b,,w,u,w,t,g,,Woods,Autumn
edible,98,convex,NA,brown,t,,,w,118.2,17.01,b,,w,u,w,t,g,,Woods,Autumn
edible,78.3,convex,NA,brown,t,,,w,93.4,17.36,b,,w,u,w,t,g,,Woods,Summer
edible,99.2,flat,NA,brown,t,,,w,101.7,16.21,b,,w,u,w,t,g,,Woods,Autumn
edible,87.5,flat,NA,brown,t,,,w,86.4,12.78,b,,w,u,w,t,g,,Woods,Summer
edible,78,flat,NA,brown,t,,,w,106.3,15.48,b,,w,u,w,t,g,,Woods,Summer
edible,102.4,flat,NA,brown,t,,,w,102.3,14.39,b,,w,u,w,t,g,,Woods,Autumn
edible,104.8,convex,NA,brown,t,,,w,127.4,20.93,b,,w,u,w,t,g,,Woods,Summer
edible,97,flat,NA,brown,t,,,w,110.9,14.72,b,,w,u,w,t,g,,Woods,Summer
edible,69,convex,NA,brown,t,,,w,98,16,b,,w,u,w,t,g,,Woods,Autumn
edible,100.1,convex,NA,brown,t,,,w,104.6,17.24,b,,w,u,w,t,g,,Woods,Summer
edible,74.6,convex,NA,brown,t,,,w,121.5,22.52,b,,w,u,w,t,g,,Woods,Summer
edible,80.8,flat,NA,brown,t,,,w,92.9,11.42,b,,w,u,w,t,g,,Woods,Autumn
edible,86.2,convex,NA,brown,t,,,w,87.4,13.2,b,,w,u,w,t,g,,Woods,Autumn
edible,80.6,flat,NA,brown,t,,,w,98.3,12.56,b,,w,u,w,t,g,,Woods,Summer
edible,86.9,convex,NA,brown,t,,,w,101,15.28,b,,w,u,w,t,g,,Woods,Summer
edible,92.5,convex,NA,brown,t,,,w,114.9,17.37,b,,w,u,w,t,g,,Woods,Summer
edible,87.5,convex,NA,brown,t,,,w,117.1,19.55,b,,w,u,w,t,g,,Woods,Autumn
edible,115.2,convex,NA,brown,t,,,w,145.7,23.41,b,,w,u,w,t,g,,Woods,Autumn
edible,150.7,convex,NA,brown,t,,,w,135.9,22.19,b,,w,u,w,t,g,,Woods,Autumn
edible,122.3,convex,NA,brown,t,,,w,117.4,17.89,b,,w,u,w,t,g,,Woods,Summer
edible,119,flat,NA,brown,t,,,w,96.5,14.63,b,,w,u,w,t,g,,Woods,Summer
edible,113.7,flat,NA,brown,t,,,w,138.6,22.33,b,,w,u,w,t,g,,Woods,Summer
edible,70.5,convex,NA,brown,t,,,w,59.5,9.07,b,,w,u,w,t,g,,Woods,Summer
edible,114.1,convex,NA,brown,t,,,w,114.8,16.89,b,,w,u,w,t,g,,Woods,Autumn
edible,56,convex,NA,brown,t,,,w,96.4,13.31,b,,w,u,w,t,g,,Woods,Summer
edible,69.5,flat,NA,brown,t,,,w,109.5,13.79,b,,w,u,w,t,g,,Woods,Summer
edible,124.4,convex,NA,brown,t,,,w,131,18.59,b,,w,u,w,t,g,,Woods,Summer
edible,81.9,convex,NA,brown,t,,,w,105.5,17.33,b,,w,u,w,t,g,,Woods,Summer
edible,116.5,flat,NA,brown,t,,,w,138.2,20.26,b,,w,u,w,t,g,,Woods,Autumn
edible,124.7,convex,NA,brown,t,,,w,110.8,20.23,b,,w,u,w,t,g,,Woods,Autumn
edible,126.9,convex,NA,brown,t,,,w,121.5,21.94,b,,w,u,w,t,g,,Woods,Summer
edible,102.6,convex,NA,brown,t,,,w,116.9,20.72,b,,w,u,w,t,g,,Woods,Summer
edible,92.2,flat,NA,brown,t,,,w,96.5,15.24,b,,w,u,w,t,g,,Woods,Autumn
edible,86.8,flat,NA,brown,t,,,w,107.3,14.81,b,,w,u,w,t,g,,Woods,Autumn
edible,95.5,convex,NA,brown,t,,,w,104.5,15.65,b,,w,u,w,t,g,,Woods,Summer
edible,107.5,flat,NA,brown,t,,,w,110.2,18.17,b,,w,u,w,t,g,,Woods,Summer
edible,99.5,convex,NA,brown,t,,,w,104.3,15.47,b,,w,u,w,t,g,,Woods,Summer
edible,102.9,flat,NA,brown,t,,,w,123.4,18.46,b,,w,u,w,t,g,,Woods,Autumn
edible,101.2,convex,NA,brown,t,,,w,102.3,17.47,b,,w,u,w,t,g,,Woods,Autumn
edible,90.8,convex,NA,brown,t,,,w,88.8,15.79,b,,w,u,w,t,g,,Woods,Autumn
edible,118.5,convex,NA,brown,t,,,w,123.5,17.17,b,,w,u,w,t,g,,Woods,Autumn
edible,93.1,flat,NA,brown,t,,,w,104.1,17.12,b,,w,u,w,t,g,,Woods,Summer
edible,112,flat,NA,brown,t,,,w,114.5,15.52,b,,w,u,w,t,g,,Woods,Autumn
edible,95.7,flat,NA,brown,t,,,w,107,16.73,b,,w,u,w,t,g,,Woods,Autumn
edible,109.5,convex,NA,brown,t,,,w,121.9,21.06,b,,w,u,w,t,g,,Woods,Summer
edible,85.8,flat,NA,brown,t,,,w,101,15.44,b,,w,u,w,t,g,,Woods,Summer
edible,91.7,flat,NA,brown,t,,,w,99.9,16.8,b,,w,u,w,t,g,,Woods,Summer
edible,102,flat,NA,brown,t,,,w,85.3,15.7,b,,w,u,w,t,g,,Woods,Summer
edible,78.4,flat,NA,brown,t,,,w,110.3,14.82,b,,w,u,w,t,g,,Woods,Autumn
edible,88.4,convex,NA,brown,t,,,w,100,16.24,b,,w,u,w,t,g,,Woods,Autumn
edible,99.3,convex,NA,brown,t,,,w,112.3,17.92,b,,w,u,w,t,g,,Woods,Autumn
edible,78.7,convex,NA,brown,t,,,w,105,16.42,b,,w,u,w,t,g,,Woods,Summer
edible,132.1,flat,NA,brown,t,,,w,120.5,17.88,b,,w,u,w,t,g,,Woods,Autumn
edible,87.4,flat,NA,brown,t,,,w,86.6,15.99,b,,w,u,w,t,g,,Woods,Summer
edible,78.6,convex,NA,brown,t,,,w,109.9,15.84,b,,w,u,w,t,g,,Woods,Summer
edible,128.3,flat,NA,brown,t,,,w,101.6,18.9,b,,w,u,w,t,g,,Woods,Summer
edible,98.8,convex,NA,brown,t,,,w,87.5,14.58,b,,w,u,w,t,g,,Woods,Summer
edible,104.4,convex,NA,brown,t,,,w,125.8,16.69,b,,w,u,w,t,g,,Woods,Autumn
edible,99.7,flat,NA,brown,t,,,w,121.9,20.77,b,,w,u,w,t,g,,Woods,Autumn
edible,55.7,convex,NA,brown,t,,,w,106.3,16.83,b,,w,u,w,t,g,,Woods,Summer
edible,75.5,convex,NA,brown,t,,,w,92.6,15.89,b,,w,u,w,t,g,,Woods,Summer
edible,109.7,convex,NA,brown,t,,,w,107.7,16.01,b,,w,u,w,t,g,,Woods,Summer
edible,89,flat,NA,brown,t,,,w,96.7,15.88,b,,w,u,w,t,g,,Woods,Autumn
edible,107.6,flat,NA,brown,t,,,w,118.7,19,b,,w,u,w,t,g,,Woods,Autumn
edible,88.2,flat,NA,brown,t,,,w,105,18.64,b,,w,u,w,t,g,,Woods,Autumn
edible,82.1,flat,NA,brown,t,,,w,97.5,18.33,b,,w,u,w,t,g,,Woods,Summer
edible,96.8,convex,NA,brown,t,,,w,111.8,16.07,b,,w,u,w,t,g,,Woods,Summer
edible,94.5,flat,NA,brown,t,,,w,116.2,16.24,b,,w,u,w,t,g,,Woods,Summer
edible,102.1,flat,NA,brown,t,,,w,113.4,18.47,b,,w,u,w,t,g,,Woods,Summer
edible,91.1,convex,NA,brown,t,,,w,118.4,18.37,b,,w,u,w,t,g,,Woods,Autumn
edible,83.4,flat,NA,brown,t,,,w,73.5,13.57,b,,w,u,w,t,g,,Woods,Summer
edible,112.9,convex,NA,brown,t,,,w,104.3,17.39,b,,w,u,w,t,g,,Woods,Autumn
edible,80.1,flat,NA,brown,t,,,w,100.1,13.6,b,,w,u,w,t,g,,Woods,Autumn
edible,108.7,convex,NA,brown,t,,,w,100.9,18.12,b,,w,u,w,t,g,,Woods,Summer
edible,120.8,convex,NA,brown,t,,,w,127,19.07,b,,w,u,w,t,g,,Woods,Summer
edible,113.8,convex,NA,brown,t,,,w,108,18.9,b,,w,u,w,t,g,,Woods,Summer
edible,70.5,convex,NA,brown,t,,,w,111.4,16.84,b,,w,u,w,t,g,,Woods,Summer
edible,82.8,flat,NA,brown,t,,,w,114.3,14.76,b,,w,u,w,t,g,,Woods,Summer
edible,76.7,flat,NA,brown,t,,,w,134.5,19.73,b,,w,u,w,t,g,,Woods,Summer
edible,100.3,convex,NA,brown,t,,,w,101.6,14.8,b,,w,u,w,t,g,,Woods,Autumn
edible,111.4,flat,NA,brown,t,,,w,109.2,17.23,b,,w,u,w,t,g,,Woods,Autumn
edible,90,flat,NA,brown,t,,,w,86.8,15.08,b,,w,u,w,t,g,,Woods,Summer
edible,114.9,flat,NA,brown,t,,,w,105.4,19.55,b,,w,u,w,t,g,,Woods,Autumn
edible,84.3,flat,NA,brown,t,,,w,117.2,16.93,b,,w,u,w,t,g,,Woods,Summer
edible,115.8,flat,NA,brown,t,,,w,131,21.19,b,,w,u,w,t,g,,Woods,Summer
edible,120.2,convex,NA,brown,t,,,w,125.9,17.07,b,,w,u,w,t,g,,Woods,Autumn
edible,124.9,convex,NA,brown,t,,,w,143,19.35,b,,w,u,w,t,g,,Woods,Summer
edible,100.5,convex,NA,brown,t,,,w,110.4,15.34,b,,w,u,w,t,g,,Woods,Summer
edible,93.5,flat,NA,brown,t,,,w,101.2,17.57,b,,w,u,w,t,g,,Woods,Summer
edible,87.1,flat,NA,brown,t,,,w,112,16.76,b,,w,u,w,t,g,,Woods,Summer
edible,112.7,convex,NA,brown,t,,,w,105.8,17.52,b,,w,u,w,t,g,,Woods,Autumn
edible,80.2,flat,NA,brown,t,,,w,103,15.23,b,,w,u,w,t,g,,Woods,Autumn
edible,74.9,flat,NA,brown,t,,,w,110.9,16.64,b,,w,u,w,t,g,,Woods,Autumn
edible,76.1,flat,NA,brown,t,,,w,94.8,14.79,b,,w,u,w,t,g,,Woods,Autumn
edible,99.4,convex,NA,brown,t,,,w,100.9,15.78,b,,w,u,w,t,g,,Woods,Autumn
edible,102.3,convex,NA,brown,t,,,w,102.3,16.44,b,,w,u,w,t,g,,Woods,Autumn
edible,101.9,flat,NA,brown,t,,,w,119.6,17.95,b,,w,u,w,t,g,,Woods,Autumn
edible,95.2,convex,NA,brown,t,,,w,87.7,17.63,b,,w,u,w,t,g,,Woods,Autumn
edible,101.8,flat,NA,brown,t,,,w,131.8,18.83,b,,w,u,w,t,g,,Woods,Summer
edible,115.3,convex,NA,brown,t,,,w,103.2,16.41,b,,w,u,w,t,g,,Woods,Summer
edible,96.7,flat,NA,brown,t,,,w,122.3,20.47,b,,w,u,w,t,g,,Woods,Summer
edible,76.5,convex,NA,brown,t,,,w,109,18.97,b,,w,u,w,t,g,,Woods,Summer
edible,86.5,flat,NA,brown,t,,,w,122.7,18.77,b,,w,u,w,t,g,,Woods,Summer
edible,79.3,flat,NA,brown,t,,,w,108.5,13.66,b,,w,u,w,t,g,,Woods,Summer
edible,99.2,convex,NA,brown,t,,,w,102.6,14.88,b,,w,u,w,t,g,,Woods,Summer
edible,112.9,flat,NA,brown,t,,,w,105.7,14.09,b,,w,u,w,t,g,,Woods,Summer
edible,125.5,flat,NA,brown,t,,,w,118.7,18.01,b,,w,u,w,t,g,,Woods,Summer
edible,106.2,convex,NA,brown,t,,,w,97.2,13.76,b,,w,u,w,t,g,,Woods,Summer
edible,122.9,convex,NA,brown,t,,,w,126,19.16,b,,w,u,w,t,g,,Woods,Autumn
edible,92.9,convex,NA,brown,t,,,w,101.1,16.68,b,,w,u,w,t,g,,Woods,Summer
edible,101.2,convex,NA,brown,t,,,w,98.3,16.28,b,,w,u,w,t,g,,Woods,Autumn
edible,74.2,flat,NA,brown,t,,,w,84.1,15.31,b,,w,u,w,t,g,,Woods,Summer
edible,122.7,convex,NA,brown,t,,,w,120.5,19.35,b,,w,u,w,t,g,,Woods,Autumn
edible,124.5,convex,NA,brown,t,,,w,113.3,16.75,b,,w,u,w,t,g,,Woods,Summer
edible,98.8,flat,NA,brown,t,,,w,122.9,20.46,b,,w,u,w,t,g,,Woods,Autumn
edible,94.1,flat,NA,brown,t,,,w,104.3,16.95,b,,w,u,w,t,g,,Woods,Autumn
edible,98.2,flat,NA,brown,t,,,w,106.7,14.94,b,,w,u,w,t,g,,Woods,Autumn
edible,119.1,flat,NA,brown,t,,,w,109.8,17.61,b,,w,u,w,t,g,,Woods,Summer
edible,64.7,flat,NA,brown,t,,,w,106.5,16.44,b,,w,u,w,t,g,,Woods,Summer
edible,100.3,convex,NA,brown,t,,,w,115.1,17.81,b,,w,u,w,t,g,,Woods,Autumn
edible,109.8,convex,NA,brown,t,,,w,98.2,15.81,b,,w,u,w,t,g,,Woods,Summer
edible,99.1,flat,NA,brown,t,,,w,87.6,14.7,b,,w,u,w,t,g,,Woods,Summer
edible,105.2,convex,NA,brown,t,,,w,115.4,18.67,b,,w,u,w,t,g,,Woods,Summer
edible,109,convex,NA,brown,t,,,w,118.2,17.5,b,,w,u,w,t,g,,Woods,Autumn
edible,117.6,flat,NA,brown,t,,,w,123.2,18.08,b,,w,u,w,t,g,,Woods,Summer
edible,101.3,flat,NA,brown,t,,,w,98,17.68,b,,w,u,w,t,g,,Woods,Summer
edible,61.9,flat,NA,brown,t,,,w,102.1,17.83,b,,w,u,w,t,g,,Woods,Summer
edible,116.9,convex,NA,brown,t,,,w,123.5,18.37,b,,w,u,w,t,g,,Woods,Autumn
edible,107.6,convex,NA,brown,t,,,w,104.7,18.6,b,,w,u,w,t,g,,Woods,Autumn
edible,105.9,convex,NA,brown,t,,,w,121,18.03,b,,w,u,w,t,g,,Woods,Autumn
edible,129,flat,NA,brown,t,,,w,118.2,21.68,b,,w,u,w,t,g,,Woods,Summer
edible,132.4,flat,NA,brown,t,,,w,107.3,16.39,b,,w,u,w,t,g,,Woods,Autumn
edible,94,flat,NA,brown,t,,,w,118,18.04,b,,w,u,w,t,g,,Woods,Autumn
edible,109.6,flat,NA,brown,t,,,w,95.8,16.22,b,,w,u,w,t,g,,Woods,Autumn
edible,128.5,flat,NA,brown,t,,,w,109.2,15.67,b,,w,u,w,t,g,,Woods,Autumn
edible,96.1,convex,NA,brown,t,,,w,102,14.93,b,,w,u,w,t,g,,Woods,Autumn
edible,104.5,convex,NA,brown,t,,,w,104.3,17.84,b,,w,u,w,t,g,,Woods,Autumn
edible,106.1,convex,NA,brown,t,,,w,107.8,18.21,b,,w,u,w,t,g,,Woods,Autumn
edible,91.4,convex,NA,brown,t,,,w,100.5,16.3,b,,w,u,w,t,g,,Woods,Autumn
edible,104.4,convex,NA,brown,t,,,w,119.1,19.98,b,,w,u,w,t,g,,Woods,Autumn
edible,103.5,convex,NA,brown,t,,,w,119.5,18.59,b,,w,u,w,t,g,,Woods,Autumn
edible,70.3,flat,NA,brown,t,,,w,94.9,14.45,b,,w,u,w,t,g,,Woods,Autumn
edible,118.5,flat,NA,brown,t,,,w,123.5,18.88,b,,w,u,w,t,g,,Woods,Autumn
edible,74.8,convex,NA,brown,t,,,w,98,14.99,b,,w,u,w,t,g,,Woods,Autumn
edible,120.6,convex,NA,brown,t,,,w,115,20.42,b,,w,u,w,t,g,,Woods,Summer
edible,94.5,convex,NA,brown,t,,,w,102.2,20.17,b,,w,u,w,t,g,,Woods,Summer
edible,73.6,flat,NA,brown,t,,,w,96,14.54,b,,w,u,w,t,g,,Woods,Summer
edible,67.9,flat,NA,brown,t,,,w,94.3,13,b,,w,u,w,t,g,,Woods,Summer
edible,100.8,convex,NA,brown,t,,,w,114.1,19.39,b,,w,u,w,t,g,,Woods,Autumn
edible,114.2,flat,NA,brown,t,,,w,88.4,14.67,b,,w,u,w,t,g,,Woods,Autumn
edible,117.7,flat,NA,brown,t,,,w,117.2,19.01,b,,w,u,w,t,g,,Woods,Autumn
edible,123.7,flat,NA,brown,t,,,w,124.7,21.16,b,,w,u,w,t,g,,Woods,Summer
edible,109.5,flat,NA,brown,t,,,w,115.1,21.05,b,,w,u,w,t,g,,Woods,Summer
edible,125.9,convex,NA,brown,t,,,w,105,18.6,b,,w,u,w,t,g,,Woods,Summer
edible,97.8,convex,NA,brown,t,,,w,102.9,15.87,b,,w,u,w,t,g,,Woods,Autumn
edible,98.6,convex,NA,brown,t,,,w,94.1,18.26,b,,w,u,w,t,g,,Woods,Autumn
edible,107.2,convex,NA,brown,t,,,w,121.4,17.75,b,,w,u,w,t,g,,Woods,Summer
edible,137.6,convex,NA,brown,t,,,w,140.9,22.96,b,,w,u,w,t,g,,Woods,Summer
edible,116.4,flat,NA,brown,t,,,w,105.1,17.89,b,,w,u,w,t,g,,Woods,Summer
edible,132.4,convex,NA,brown,t,,,w,134.6,22.07,b,,w,u,w,t,g,,Woods,Summer
edible,102.2,convex,NA,brown,t,,,w,105.7,15.86,b,,w,u,w,t,g,,Woods,Summer
edible,58.7,convex,NA,brown,t,,,w,109.4,18.09,b,,w,u,w,t,g,,Woods,Autumn
edible,104.6,convex,NA,brown,t,,,w,124.8,20.89,b,,w,u,w,t,g,,Woods,Summer
edible,106.5,convex,NA,brown,t,,,w,97.1,19,b,,w,u,w,t,g,,Woods,Autumn
edible,94.7,flat,NA,brown,t,,,w,97.2,13.61,b,,w,u,w,t,g,,Woods,Summer
edible,83.6,flat,NA,brown,t,,,w,74,16.22,b,,w,u,w,t,g,,Woods,Autumn
edible,93.4,flat,NA,brown,t,,,w,94.7,12.53,b,,w,u,w,t,g,,Woods,Summer
edible,96.4,convex,NA,brown,t,,,w,91.9,13.23,b,,w,u,w,t,g,,Woods,Summer
